yt_url,title,author,views,views_numeric,scaled_views,date,year,thumb_url,img_id,rgn,hsl,hex,red,green,blue,hue,sat,lig,PC1,PC2,PC3,PC4,PC5
https://www.youtube.com/watch?v=RqpKDkVzlqU&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=268&pp=iAQB8AUB,Joey Montana - Picky,Joey Montana,1.3B views,1300000000,86.66666667,9 years ago,2015,https://img.youtube.com/vi/RqpKDkVzlqU/hqdefault.jpg,RqpKDkVzlqU,"rgb(207, 222, 219)",hsl(168 19% 84%),#cfdedb,207,222,219,168,19,84,3.132840469,0.07379142478,-0.9850159772,-0.004235762308,0.1083981821
https://www.youtube.com/watch?v=SmM0653YvXU&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=274&pp=iAQB8AUB,Pitbull - Rain Over Me ft. Marc Anthony,Pitbull,1.3B views,1300000000,86.66666667,13 years ago,2011,https://img.youtube.com/vi/SmM0653YvXU/hqdefault.jpg,SmM0653YvXU,"rgb(43, 42, 67)",hsl(242 23% 21%),#2b2a43,43,42,67,242,23,21,-1.227773313,0.8615498456,-0.4903202967,0.1021011885,-0.05522989821
https://www.youtube.com/watch?v=6R5i6wQCOCQ&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=271&pp=iAQB8AUB,Zion & Lennox ft. J Balvin - Otra Vez (Video Oficial),Zion & Lennox,1.3B views,1300000000,86.66666667,8 years ago,2016,https://img.youtube.com/vi/6R5i6wQCOCQ/hqdefault.jpg,6R5i6wQCOCQ,"rgb(192, 148, 162)",hsl(341 26% 67%),#c094a2,192,148,162,341,26,67,1.580315121,1.611108114,-1.068169027,-0.2611992603,-0.1365855069
https://www.youtube.com/watch?v=I9cCPQVPv8o&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=281&pp=iAQB8AUB,Ricardo Arjona - Fuiste tú feat. Gaby Moreno (Video Oficial),Ricardo Arjona,1.3B views,1300000000,86.66666667,12 years ago,2012,https://img.youtube.com/vi/I9cCPQVPv8o/hqdefault.jpg,I9cCPQVPv8o,"rgb(78, 80, 44)",hsl(63 29% 24%),#4e502c,78,80,44,63,29,24,-0.9271565561,-0.5352995116,0.4050025382,-0.1611975738,0.2214864286
https://www.youtube.com/watch?v=JXRN_LkCa_o&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=262&pp=iAQB8AUB,"Chris Brown - Loyal (Official Video) ft. Lil Wayne, Tyga",Chris Brown,1.3B views,1300000000,86.66666667,10 years ago,2014,https://img.youtube.com/vi/JXRN_LkCa_o/hqdefault.jpg,JXRN_LkCa_o,"rgb(21, 16, 29)",hsl(263 29% 9%),#15101d,21,16,29,263,29,9,-2.032889498,1.134897346,-0.1808905503,-0.04122312297,0.01876107125
https://www.youtube.com/watch?v=bESGLojNYSo&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=263&pp=iAQB8AUB,Lady Gaga - Poker Face (Official Music Video),Lady Gaga,1.3B views,1300000000,86.66666667,14 years ago,2010,https://img.youtube.com/vi/bESGLojNYSo/hqdefault.jpg,bESGLojNYSo,"rgb(199, 157, 146)",hsl(12 32% 68%),#c79d92,199,157,146,12,32,68,1.685712533,-0.8931291098,0.3467674907,0.0004726578511,-0.1938213032
https://www.youtube.com/watch?v=dT2owtxkU8k&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=282&pp=iAQB8AUB,Shawn Mendes - There's Nothing Holdin' Me Back (Official Music Video),Shawn Mendes,1.3B views,1300000000,86.66666667,7 years ago,2017,https://img.youtube.com/vi/dT2owtxkU8k/hqdefault.jpg,dT2owtxkU8k,"rgb(197, 190, 140)",hsl(53 33% 66%),#c5be8c,197,190,140,53,33,66,1.873931086,-0.6181256431,0.2432131096,-0.2936264855,0.2479830618
https://www.youtube.com/watch?v=o3mP3mJDL2k&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=272&pp=iAQB8AUB,Shakira - Can't Remember to Forget You (Official Video) ft. Rihanna,Shakira,1.3B views,1300000000,86.66666667,10 years ago,2014,https://img.youtube.com/vi/o3mP3mJDL2k/hqdefault.jpg,o3mP3mJDL2k,"rgb(128, 81, 64)",hsl(16 33% 38%),#805140,128,81,64,16,33,38,-0.3837015838,-0.8135792304,0.6681583072,-0.07594017304,-0.1754367593
https://www.youtube.com/watch?v=bKDdT_nyP54&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=277&pp=iAQB8AUB,Akon - Smack That (Official Music Video) ft. Eminem,Akon,1.3B views,1300000000,86.66666667,14 years ago,2010,https://img.youtube.com/vi/bKDdT_nyP54/hqdefault.jpg,bKDdT_nyP54,"rgb(23, 44, 54)",hsl(199 40% 15%),#172c36,23,44,54,199,40,15,-1.341225849,0.8316199006,0.4166976138,0.1224670331,0.1410613454
https://www.youtube.com/watch?v=YJyNoFkud6g&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=261&pp=iAQB8AUB,Finger Family Collection - 7 Finger Family Songs - Daddy Finger Nursery Rhymes,Videogyan Nursery Rhymes & Kids Learning Songs,1.3B views,1300000000,86.66666667,10 years ago,2014,https://img.youtube.com/vi/YJyNoFkud6g/hqdefault.jpg,YJyNoFkud6g,"rgb(84, 175, 208)",hsl(196 57% 57%),#54afd0,84,175,208,196,57,57,2.227753752,1.119311927,0.6247117281,0.5951792528,0.3988118146
https://www.youtube.com/watch?v=pgN-vvVVxMA&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=290&pp=iAQB8AUB,XXXTENTACION - SAD!,XXXTENTACION,1.2B views,1200000000,80,6 years ago,2018,https://img.youtube.com/vi/pgN-vvVVxMA/hqdefault.jpg,pgN-vvVVxMA,"rgb(30, 30, 30)",hsl(0 0% 12%),#1e1e1e,30,30,30,0,0,12,-1.928239118,-1.501507195,-0.5251866129,0.2157368225,-0.06284265602
https://www.youtube.com/watch?v=YXnjy5YlDwk&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=293&pp=iAQB8AUB,Marc Anthony - Vivir Mi Vida (Official Video),Marc Anthony,1.2B views,1200000000,80,11 years ago,2013,https://img.youtube.com/vi/YXnjy5YlDwk/hqdefault.jpg,YXnjy5YlDwk,"rgb(62, 62, 62)",hsl(0 0% 24%),#3e3e3e,62,62,62,0,0,24,-1.091227478,-1.51738751,-0.6413845259,0.2251897696,-0.05095078049
https://www.youtube.com/watch?v=uuZE_IRwLNI&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=287&pp=iAQB8AUB,Justin Timberlake - Mirrors (Official Video),Justin Timberlake,1.2B views,1200000000,80,11 years ago,2013,https://img.youtube.com/vi/uuZE_IRwLNI/hqdefault.jpg,uuZE_IRwLNI,"rgb(45, 43, 42)",hsl(20 3% 17%),#2d2b2a,45,43,42,20,3,17,-1.581674426,-1.296354119,-0.5113897256,0.177573519,-0.04832781106
https://www.youtube.com/watch?v=Xk0wdDTTPA0&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=299&pp=iAQB8AUB,Maluma - Borro Cassette (Official Video),Maluma,1.2B views,1200000000,80,9 years ago,2015,https://img.youtube.com/vi/Xk0wdDTTPA0/hqdefault.jpg,Xk0wdDTTPA0,"rgb(70, 70, 74)",hsl(240 3% 28%),#46464a,70,70,74,240,3,28,-0.8815349035,0.4183368665,-1.377376796,-0.1153194994,0.0316310677
https://www.youtube.com/watch?v=pB-5XG-DbAA&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=303&pp=iAQB8AUB,Sam Smith - Stay With Me (Official Music Video),SAM SMITH,1.2B views,1200000000,80,10 years ago,2014,https://img.youtube.com/vi/pB-5XG-DbAA/hqdefault.jpg,pB-5XG-DbAA,"rgb(69, 72, 75)",hsl(210 4% 28%),#45484b,69,72,75,210,4,28,-0.8394141186,0.2011409491,-1.235912124,-0.06559155417,0.04166413542
https://www.youtube.com/watch?v=0yr75-gxVtM&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=297&pp=iAQB8AUB,Chino & Nacho - Me Voy Enamorando ft. Farruko (Remix) (Official Music Video),Chynoy Nacho,1.2B views,1200000000,80,9 years ago,2015,https://img.youtube.com/vi/0yr75-gxVtM/hqdefault.jpg,0yr75-gxVtM,"rgb(40, 38, 34)",hsl(40 8% 15%),#282622,40,38,34,40,8,15,-1.716576458,-1.04735818,-0.3421227688,0.1162923431,-0.03018198955
https://www.youtube.com/watch?v=R1Ehb3JA-cM&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=295&pp=iAQB8AUB,How Zach King Gets Away With Doing Graffiti,dollarbill,1.2B views,1200000000,80,5 years ago,2019,https://img.youtube.com/vi/R1Ehb3JA-cM/hqdefault.jpg,R1Ehb3JA-cM,"rgb(21, 18, 18)",hsl(0 8% 8%),#151212,21,18,18,0,8,8,-2.180904042,-1.343809521,-0.1428304055,0.21480641,-0.07031073178
https://www.youtube.com/watch?v=C_3d6GntKbk&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=301&pp=iAQB8AUB,ZAYN - PILLOWTALK,zayn,1.2B views,1200000000,80,8 years ago,2016,https://img.youtube.com/vi/C_3d6GntKbk/hqdefault.jpg,C_3d6GntKbk,"rgb(32, 26, 24)",hsl(15 14% 11%),#201a18,32,26,24,15,14,11,-1.956432423,-1.119695967,0.03617730542,0.1769447861,-0.0519842776
https://www.youtube.com/watch?v=RB-RcX5DS5A&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=298&pp=iAQB8AUB,Coldplay - The Scientist (Official 4K Video),Coldplay,1.2B views,1200000000,80,13 years ago,2011,https://img.youtube.com/vi/RB-RcX5DS5A/hqdefault.jpg,RB-RcX5DS5A,"rgb(112, 151, 147)",hsl(174 16% 52%),#709793,112,151,147,174,16,52,1.123091313,0.1050973031,-0.865814936,0.03968596751,0.2289327464
https://www.youtube.com/watch?v=fyaI4-5849w&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=302&pp=iAQB8AUB,"DJ Khaled - Wild Thoughts (Official Video) ft. Rihanna, Bryson Tiller",DJ Khaled,1.2B views,1200000000,80,7 years ago,2017,https://img.youtube.com/vi/fyaI4-5849w/hqdefault.jpg,fyaI4-5849w,"rgb(64, 68, 48)",hsl(72 17% 23%),#404430,64,68,48,72,17,23,-1.099391236,-0.6642649967,-0.1353428685,-0.05641827777,0.1024739413
https://www.youtube.com/watch?v=My2FRPA3Gf8&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=308&pp=iAQB8AUB,Miley Cyrus - Wrecking Ball (Official Video),Miley Cyrus,1.2B views,1200000000,80,11 years ago,2013,https://img.youtube.com/vi/My2FRPA3Gf8/hqdefault.jpg,My2FRPA3Gf8,"rgb(211, 196, 193)",hsl(10 17% 79%),#d3c4c1,211,196,193,10,17,79,2.599333824,-1.194201866,-0.4395822016,0.154921147,-0.1035741645
https://www.youtube.com/watch?v=lDK9QqIzhwk&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=296&pp=iAQB8AUB,Bon Jovi - Livin' On A Prayer,Bon Jovi,1.2B views,1200000000,80,15 years ago,2009,https://img.youtube.com/vi/lDK9QqIzhwk/hqdefault.jpg,lDK9QqIzhwk,"rgb(202, 198, 215)",hsl(254 18% 81%),#cac6d7,202,198,215,254,18,81,2.782858036,0.766021168,-1.292199046,-0.002296281217,-0.03704389958
https://www.youtube.com/watch?v=S-sJp1FfG7Q&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=283&pp=iAQB8AUB,Migos - Bad and Boujee ft Lil Uzi Vert [Official Video],Migos ATL,1.2B views,1200000000,80,7 years ago,2017,https://img.youtube.com/vi/S-sJp1FfG7Q/hqdefault.jpg,S-sJp1FfG7Q,"rgb(117, 89, 78)",hsl(17 20% 38%),#75594e,117,89,78,17,20,38,-0.2724407818,-1.042221492,0.07309297797,0.03199966072,-0.1091692285
https://www.youtube.com/watch?v=ffxKSjUwKdU&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=300&pp=iAQB8AUB,Ariana Grande - no tears left to cry (Official Video),Ariana Grande,1.2B views,1200000000,80,6 years ago,2018,https://img.youtube.com/vi/ffxKSjUwKdU/hqdefault.jpg,ffxKSjUwKdU,"rgb(93, 71, 61)",hsl(19 21% 30%),#5d473d,93,71,61,19,21,30,-0.7577051474,-0.9948979558,0.1731265926,0.05845075534,-0.07960689177
https://www.youtube.com/watch?v=cHHLHGNpCSA&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=306&pp=iAQB8AUB,Avicii - Waiting For Love,Avicii,1.2B views,1200000000,80,9 years ago,2015,https://img.youtube.com/vi/cHHLHGNpCSA/hqdefault.jpg,cHHLHGNpCSA,"rgb(30, 45, 49)",hsl(193 24% 15%),#1e2d31,30,45,49,193,24,15,-1.473274882,0.468992944,-0.2298859906,0.04205509872,0.1298780157
https://www.youtube.com/watch?v=L8eRzOYhLuw&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=310&pp=iAQB8AUB,Ariana Grande - Break Free (Official Video) ft. Zedd,Ariana Grande,1.2B views,1200000000,80,10 years ago,2014,https://img.youtube.com/vi/L8eRzOYhLuw/hqdefault.jpg,L8eRzOYhLuw,"rgb(180, 142, 132)",hsl(12 24% 61%),#b48e84,180,142,132,12,24,61,1.220729065,-1.034307108,0.06108551947,0.02063080485,-0.1726746073
https://www.youtube.com/watch?v=8iPcqtHoR3U&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=292&pp=iAQB8AUB,Romeo Santos - Eres Mía,Romeo Santos,1.2B views,1200000000,80,10 years ago,2014,https://img.youtube.com/vi/8iPcqtHoR3U/hqdefault.jpg,8iPcqtHoR3U,"rgb(53, 65, 38)",hsl(87 26% 20%),#354126,53,65,38,87,26,20,-1.230395664,-0.3836502388,0.2256018634,-0.1236504341,0.1742341592
https://www.youtube.com/watch?v=HMUDVMiITOU&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=307&pp=iAQB8AUB,"DJ Snake, Lil Jon - Turn Down for What",DJ Snake,1.2B views,1200000000,80,10 years ago,2014,https://img.youtube.com/vi/HMUDVMiITOU/hqdefault.jpg,HMUDVMiITOU,"rgb(71, 65, 42)",hsl(48 26% 22%),#47412a,71,65,42,48,26,22,-1.137466372,-0.6844766563,0.3469508584,-0.0461890455,0.1006816166
https://www.youtube.com/watch?v=yUV9JwiQLog&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=291&pp=iAQB8AUB,J Balvin - 6 AM ft. Farruko,J Balvin,1.2B views,1200000000,80,10 years ago,2014,https://img.youtube.com/vi/yUV9JwiQLog/hqdefault.jpg,yUV9JwiQLog,"rgb(33, 27, 46)",hsl(259 26% 14%),#211b2e,33,27,46,259,26,14,-1.690439104,1.050425392,-0.350319797,0.02379435533,-0.009262667492
https://www.youtube.com/watch?v=5dbEhBKGOtY&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=305&pp=iAQB8AUB,"David Guetta - Play Hard ft. Ne-Yo, Akon (Official Video)",David Guetta,1.2B views,1200000000,80,11 years ago,2013,https://img.youtube.com/vi/5dbEhBKGOtY/hqdefault.jpg,5dbEhBKGOtY,"rgb(37, 29, 21)",hsl(30 28% 11%),#251d15,37,29,21,30,28,11,-1.873522389,-0.7460852823,0.5840520212,0.1181164058,0.007707110961
https://www.youtube.com/watch?v=kTHNpusq654&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=289&pp=iAQB8AUB,Katy Perry - Hot N Cold (Official Music Video),Katy Perry,1.2B views,1200000000,80,16 years ago,2008,https://img.youtube.com/vi/kTHNpusq654/hqdefault.jpg,kTHNpusq654,"rgb(207, 183, 168)",hsl(23 29% 74%),#cfb7a8,207,183,168,23,29,74,2.222873659,-0.8787083438,0.1019594638,0.0004462739708,-0.07866940491
https://www.youtube.com/watch?v=3O1_3zBUKM8&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=285&pp=iAQB8AUB,Naughty Boy - La la la ft. Sam Smith (Official Video),Naughty Boy,1.2B views,1200000000,80,11 years ago,2013,https://img.youtube.com/vi/3O1_3zBUKM8/hqdefault.jpg,3O1_3zBUKM8,"rgb(120, 58, 59)",hsl(359 35% 35%),#783a3b,120,58,59,359,35,35,-0.7960546568,1.942093145,-0.3913455271,-0.4946063072,-0.1933900679
https://www.youtube.com/watch?v=nntGTK2Fhb0&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=286&pp=iAQB8AUB,"Skrillex and Diplo - ""Where Are Ü Now"" with Justin Bieber (Official Video)",Jack Ü,1.2B views,1200000000,80,9 years ago,2015,https://img.youtube.com/vi/nntGTK2Fhb0/hqdefault.jpg,nntGTK2Fhb0,"rgb(12, 13, 25)",hsl(235 35% 7%),#0c0d19,12,13,25,235,35,7,-2.093970059,1.031324204,0.1841610816,0.01289973936,0.03797084877
https://www.youtube.com/watch?v=SR6iYWJxHqs&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=309&pp=iAQB8AUB,Bruno Mars - Grenade (Official Music Video),Bruno Mars,1.2B views,1200000000,80,13 years ago,2011,https://img.youtube.com/vi/SR6iYWJxHqs/hqdefault.jpg,SR6iYWJxHqs,"rgb(20, 30, 11)",hsl(92 46% 8%),#141e0b,20,30,11,92,46,8,-1.92792688,0.06673696934,1.162895489,-0.03405362401,0.1563288997
https://www.youtube.com/watch?v=_Z5-P9v3F8w&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=304&pp=iAQB8AUB,Justin Bieber - Never Say Never ft. Jaden,Justin Bieber,1.2B views,1200000000,80,14 years ago,2010,https://img.youtube.com/vi/_Z5-P9v3F8w/hqdefault.jpg,_Z5-P9v3F8w,"rgb(218, 177, 130)",hsl(32 54% 68%),#dab182,218,177,130,32,54,68,1.854949302,-0.380601659,1.237320371,-0.3142940125,0.07185297166
https://www.youtube.com/watch?v=3yd_eoMOvqk&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=294&pp=iAQB8AUB,MC Kevinho - Olha a Explosão (KondZilla) | Official Music Video,Canal KondZilla,1.2B views,1200000000,80,7 years ago,2017,https://img.youtube.com/vi/3yd_eoMOvqk/hqdefault.jpg,3yd_eoMOvqk,"rgb(67, 46, 17)",hsl(35 60% 16%),#432e11,67,46,17,35,60,16,-1.445155743,-0.1410692599,1.916432593,-0.07760054824,0.1049441464
https://www.youtube.com/watch?v=xwtdhWltSIg&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=284&pp=iAQB8AUB,R.E.M. - Losing My Religion (Official HD Music Video),remhq,1.2B views,1200000000,80,13 years ago,2011,https://img.youtube.com/vi/xwtdhWltSIg/hqdefault.jpg,xwtdhWltSIg,"rgb(229, 170, 102)",hsl(32 71% 65%),#e5aa66,229,170,102,32,71,65,1.586846266,-0.09022552977,2.036339194,-0.5468730427,0.1102974699
https://www.youtube.com/watch?v=JWESLtAKKlU&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=311&pp=iAQB8AUB,"J Balvin - Safari ft. Pharrell Williams, BIA, Sky (Official Video)",J Balvin,1.2B views,1200000000,80,8 years ago,2016,https://img.youtube.com/vi/JWESLtAKKlU/hqdefault.jpg,JWESLtAKKlU,"rgb(51, 27, 5)",hsl(29 82% 11%),#331b05,51,27,5,29,82,11,-1.693981095,0.2501711806,2.919415049,0.007575781816,0.06372600963
https://www.youtube.com/watch?v=9jK-NcRmVcw&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=288&pp=iAQB8AUB,Europe - The Final Countdown (Official Video),europethebandtv,1.2B views,1200000000,80,14 years ago,2010,https://img.youtube.com/vi/9jK-NcRmVcw/hqdefault.jpg,9jK-NcRmVcw,"rgb(17, 170, 246)",hsl(200 93% 52%),#11aaf6,17,170,246,200,93,52,2.620593259,1.92129816,2.054216571,1.223254725,0.5170116526
https://www.youtube.com/watch?v=fwK7ggA3-bU&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=337&pp=iAQB8AUB,Maroon 5 - One More Night (Official Music Video),Maroon 5,1.1B views,1100000000,73.33333333,12 years ago,2012,https://img.youtube.com/vi/fwK7ggA3-bU/hqdefault.jpg,fwK7ggA3-bU,"rgb(57, 55, 54)",hsl(20 3% 22%),#393736,57,55,54,20,3,22,-1.256314842,-1.303065912,-0.5555939995,0.1726588172,-0.0576323795
https://www.youtube.com/watch?v=EPo5wWmKEaI&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=318&pp=iAQB8AUB,"Pitbull - Give Me Everything ft. Ne-Yo, Afrojack, Nayer",Pitbull,1.1B views,1100000000,73.33333333,13 years ago,2011,https://img.youtube.com/vi/EPo5wWmKEaI/hqdefault.jpg,EPo5wWmKEaI,"rgb(120, 119, 130)",hsl(245 4% 49%),#787782,120,119,130,245,4,49,0.5257407509,0.4607860719,-1.55062612,-0.06498755726,-0.02151950928
https://www.youtube.com/watch?v=O-zpOMYRi0w&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=319&pp=iAQB8AUB,Iggy Azalea - Fancy ft. Charli XCX,Iggy Azalea,1.1B views,1100000000,73.33333333,10 years ago,2014,https://img.youtube.com/vi/O-zpOMYRi0w/hqdefault.jpg,O-zpOMYRi0w,"rgb(181, 179, 170)",hsl(49 7% 69%),#b5b3aa,181,179,170,49,7,69,1.944922485,-1.076696835,-0.916477726,0.06129007257,-0.00430106332
https://www.youtube.com/watch?v=SYM-RJwSGQ8&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=323&pp=iAQB8AUB,Tove Lo - Habits (Stay High) - Hippie Sabotage Remix,Tove Lo,1.1B views,1100000000,73.33333333,10 years ago,2014,https://img.youtube.com/vi/SYM-RJwSGQ8/hqdefault.jpg,SYM-RJwSGQ8,"rgb(116, 98, 109)",hsl(323 8% 42%),#74626d,116,98,109,323,8,42,-0.003242984064,1.156104233,-1.573269072,-0.203862039,-0.01403716311
https://www.youtube.com/watch?v=y6Sxv-sUYtM&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=332&pp=iAQB8AUB,Pharrell Williams - Happy (Official Music Video),iamOTHER,1.1B views,1100000000,73.33333333,10 years ago,2014,https://img.youtube.com/vi/y6Sxv-sUYtM/hqdefault.jpg,y6Sxv-sUYtM,"rgb(145, 132, 126)",hsl(19 8% 53%),#91847e,145,132,126,19,8,53,0.7945824818,-1.265984308,-0.609959176,0.1059580333,-0.07935512502
https://www.youtube.com/watch?v=K5KAc5CoCuk&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=312&pp=iAQB8AUB,Indila - Dernière Danse (Clip Officiel),Indila,1.1B views,1100000000,73.33333333,10 years ago,2014,https://img.youtube.com/vi/K5KAc5CoCuk/hqdefault.jpg,K5KAc5CoCuk,"rgb(98, 88, 81)",hsl(25 9% 35%),#625851,98,88,81,25,9,35,-0.3950992971,-1.177692059,-0.4239770383,0.09783112077,-0.05008025977
https://www.youtube.com/watch?v=_kxz7WX4mLU&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=347&pp=iAQB8AUB,"Cali Y El Dandee - Por Fin Te Encontré ft. Juan Magan, Sebastian Yatra (Video Oficiel)",Cali Y El Dandee,1.1B views,1100000000,73.33333333,9 years ago,2015,https://img.youtube.com/vi/_kxz7WX4mLU/hqdefault.jpg,_kxz7WX4mLU,"rgb(163, 173, 179)",hsl(202 10% 67%),#a3adb3,163,173,179,202,10,67,1.894075161,0.2065188914,-1.329495409,0.003370904904,0.05168468305
https://www.youtube.com/watch?v=fV4DiAyExN0&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=343&pp=iAQB8AUB,Hoobastank - The Reason (Official Music Video),Hoobastank,1.1B views,1100000000,73.33333333,15 years ago,2009,https://img.youtube.com/vi/fV4DiAyExN0/hqdefault.jpg,fV4DiAyExN0,"rgb(55, 65, 67)",hsl(190 10% 24%),#374143,55,65,67,190,10,24,-1.019129798,0.1628706777,-0.8831417233,-0.01684754922,0.07663819159
https://www.youtube.com/watch?v=QNJL6nfu__Q&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=340&pp=iAQB8AUB,Michael Jackson - They Don’t Care About Us (Brazil Version) (Official Video),Michael Jackson,1.1B views,1100000000,73.33333333,15 years ago,2009,https://img.youtube.com/vi/QNJL6nfu__Q/hqdefault.jpg,QNJL6nfu__Q,"rgb(33, 40, 35)",hsl(137 10% 14%),#212823,33,40,35,137,10,14,-1.731338399,-0.2508199943,-0.5925183961,-0.01660298327,0.06407556514
https://www.youtube.com/watch?v=Ys7-6_t7OEQ&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=333&pp=iAQB8AUB,Justin Bieber - Beauty And A Beat (Official Music Video) ft. Nicki Minaj,Justin Bieber,1.1B views,1100000000,73.33333333,12 years ago,2012,https://img.youtube.com/vi/Ys7-6_t7OEQ/hqdefault.jpg,Ys7-6_t7OEQ,"rgb(40, 33, 35)",hsl(343 10% 14%),#282123,40,33,35,343,10,14,-1.858577077,1.3722064,-1.294178039,-0.3021999463,0.07637415683
https://www.youtube.com/watch?v=SMs0GnYze34&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=320&pp=iAQB8AUB,DJ Snake ft. Justin Bieber - Let Me Love You [Lyric Video],Proximity,1.1B views,1100000000,73.33333333,8 years ago,2016,https://img.youtube.com/vi/SMs0GnYze34/hqdefault.jpg,SMs0GnYze34,"rgb(17, 20, 21)",hsl(195 11% 7%),#111415,17,20,21,195,11,7,-2.203081534,0.2417581864,-0.6918315529,-0.04695154842,0.06725453322
https://www.youtube.com/watch?v=_Fwf45pIAtM&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=328&pp=iAQB8AUB,Saad Lamjarred - LM3ALLEM (Exclusive Music Video) |  (سعد لمجرد - لمعلم (فيديو كليب حصري,Saad Lamjarred | سعد لمجرد,1.1B views,1100000000,73.33333333,9 years ago,2015,https://img.youtube.com/vi/_Fwf45pIAtM/hqdefault.jpg,_Fwf45pIAtM,"rgb(191, 204, 190)",hsl(116 12% 77%),#bfccbe,191,204,190,116,12,77,2.53382258,-0.4767431708,-1.010817122,-0.06913761729,0.08063734701
https://www.youtube.com/watch?v=6C_s56iscpQ&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=345&pp=iAQB8AUB,Thalia - Desde Esa Noche (Premio Lo Nuestro 2016) ft. Maluma,Thalia,1.1B views,1100000000,73.33333333,8 years ago,2016,https://img.youtube.com/vi/6C_s56iscpQ/hqdefault.jpg,6C_s56iscpQ,"rgb(24, 21, 19)",hsl(24 12% 8%),#181513,24,21,19,24,12,8,-2.12832404,-1.083255657,-0.05996768482,0.1774943709,-0.02163960003
https://www.youtube.com/watch?v=OxxggwHFj7M&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=325&pp=iAQB8AUB,Travesuras - Nicky Jam | Video Oficial,NickyJamTV,1.1B views,1100000000,73.33333333,10 years ago,2014,https://img.youtube.com/vi/OxxggwHFj7M/hqdefault.jpg,OxxggwHFj7M,"rgb(167, 159, 144)",hsl(39 12% 61%),#a79f90,167,159,144,39,12,61,1.392531066,-1.059683263,-0.581974301,0.01218717798,0.006642121621
